source_path,unit_type,source_heading,source_field,source_value,level,start_line,end_line,raw_source,classification,detailed_content,destination_repository,destination_path,destination_heading,transformation,preservation_status,review_notes
docs/value/README.md,markdown-atx-heading,Portfolio governance,,Portfolio governance,2,74,88,## Portfolio governance,concept-or-structure,"## Portfolio governance

O artefato que carrega o portfólio é o [Agent Use-Case Portfolio](../../templates/use-case-portfolio.md): use case, sponsor, owner, tier, admissibilidade, status, valor esperado, valor observado, custo e flag de duplicidade. Ele responde ""isso deveria continuar existindo"", enquanto o [registry](../registry/README.md) responde ""o que existe e quem responde por isso"" — são artefatos distintos e não devem ser fundidos.

Decisões de portfólio consideram:

- alinhamento estratégico;
- valor esperado e evidence strength;
- risco e residual impact;
- duplicidade e reuse;
- dependências e concentração;
- custo total e capacidade operacional;
- timing e reversibilidade;
- opportunity cost.",ai-agent-governance-framework-next,docs/framework/03-inventory-portfolio-and-value.md,Portfolio governance,preserve-exact-heading-subtree-and-merge-with-registry-boundary-explicit,mapped,"Métricas, hipóteses, baseline, incerteza e failure modes devem ser preservados; não converter exemplos em claims de ROI ou causalidade."
docs/value/README.md,markdown-atx-heading,Value review,,Value review,2,89,99,## Value review,concept-or-structure,"## Value review

| Decisão | Condição típica |
|---|---|
| manter | outcome e risco dentro do envelope |
| expandir | evidência suficiente, controls escaláveis e demanda legítima |
| corrigir | valor plausível, mas quality/control gap tratável |
| restringir | risco ou incerteza exige menor scope |
| substituir | alternativa entrega melhor relação valor-risco-custo |
| aposentar | sem owner, sem uso, sem outcome ou risco/custo injustificável |",ai-agent-governance-framework-next,docs/framework/03-inventory-portfolio-and-value.md,Value review,preserve-exact-heading-subtree-and-merge-with-registry-boundary-explicit,mapped,"Métricas, hipóteses, baseline, incerteza e failure modes devem ser preservados; não converter exemplos em claims de ROI ou causalidade."
docs/value/README.md,markdown-atx-heading,Evidências,,Evidências,2,100,110,## Evidências,evidence-artifact,"## Evidências

- business case e baseline;
- metric definitions e data lineage;
- cost model;
- adoption/quality/outcome reports;
- incidents e externalities;
- portfolio decision e rationale;
- benefit hypothesis changes;
- sunset ou reinvestment decision.",ai-agent-governance-framework-next,docs/framework/03-inventory-portfolio-and-value.md,Evidências,preserve-exact-heading-subtree-and-merge-with-registry-boundary-explicit,mapped,"Métricas, hipóteses, baseline, incerteza e failure modes devem ser preservados; não converter exemplos em claims de ROI ou causalidade."
docs/value/README.md,markdown-atx-heading,Métricas do portfólio,,Métricas do portfólio,2,111,121,## Métricas do portfólio,metric,"## Métricas do portfólio

- itens sem business owner ou baseline;
- duplicated capabilities;
- custo por outcome e por tier;
- agentes com uso mas sem qualidade/outcome suficiente;
- agents inativos ainda operando;
- concentração por provider/model/tool;
- time-to-decision para corrigir ou aposentar;
- benefícios esperados versus observados, com incerteza.",ai-agent-governance-framework-next,docs/framework/03-inventory-portfolio-and-value.md,Métricas do portfólio,preserve-exact-heading-subtree-and-merge-with-registry-boundary-explicit,mapped,"Métricas, hipóteses, baseline, incerteza e failure modes devem ser preservados; não converter exemplos em claims de ROI ou causalidade."
docs/value/README.md,markdown-atx-heading,Failure modes,,Failure modes,2,122,132,## Failure modes,risk-failure-mode,"## Failure modes

- valor inferido por número de agentes;
- horas “economizadas” sem medir qualidade ou deslocamento de trabalho;
- ROI calculado com adoção projetada como fato;
- ignorar custo de assurance e suporte;
- manter agente porque já foi construído;
- atribuir outcome ao agente sem baseline;
- premiar volume e criar agent sprawl;
- esconder externalities negativas.",ai-agent-governance-framework-next,docs/framework/03-inventory-portfolio-and-value.md,Failure modes,preserve-exact-heading-subtree-and-merge-with-registry-boundary-explicit,mapped,"Métricas, hipóteses, baseline, incerteza e failure modes devem ser preservados; não converter exemplos em claims de ROI ou causalidade."
docs/value/README.md,markdown-atx-heading,Decision gate,,Decision gate,2,133,135,## Decision gate,requirement-control,"## Decision gate

Nenhum item entra no portfólio financiado sem problema, owner, baseline ou plano explícito para obtê-lo, value hypothesis, costs, metrics e sunset criteria.",ai-agent-governance-framework-next,docs/framework/03-inventory-portfolio-and-value.md,Decision gate,preserve-exact-heading-subtree-and-merge-with-registry-boundary-explicit,mapped,"Métricas, hipóteses, baseline, incerteza e failure modes devem ser preservados; não converter exemplos em claims de ROI ou causalidade."
examples/README.md,markdown-atx-heading,Examples,,Examples,1,1,4,# Examples,concept-or-structure,"# Examples

Exemplos fictícios e sanitizados que demonstram o uso dos schemas e templates.",ai-agent-governance-framework-next,toolkit/examples/README.md,Examples,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/README.md,markdown-atx-heading,Records estruturados,,Records estruturados,2,5,16,## Records estruturados,concept-or-structure,"## Records estruturados

- [`agent-registry.example.json`](agent-registry.example.json) — registry record de um agente interno fictício.
- [`agent-blueprint.example.json`](agent-blueprint.example.json) — blueprint técnico correspondente.
- [`control-catalog.example.json`](control-catalog.example.json) — catálogo mínimo para demonstrar o schema.
- [`maturity-assessment.example.json`](maturity-assessment.example.json) — assessment de organização fictícia.
- [`model-provider-catalog.example.json`](model-provider-catalog.example.json) — combinação provider/model/version aprovada.
- [`certified-source-catalog.example.json`](certified-source-catalog.example.json) — fontes certificadas e restrições estruturadas.
- [`enterprise-tool-registry.example.json`](enterprise-tool-registry.example.json) — tools catalogadas com scopes e containment.
- [`release-evidence-manifest.example.json`](release-evidence-manifest.example.json) — decisão e evidence lineage de release.
- [`audit-event.example.json`](audit-event.example.json) — envelope auditável de uma tool request sem payload sensível.",ai-agent-governance-framework-next,toolkit/examples/README.md,Records estruturados,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/README.md,markdown-atx-heading,Casos de referência,,Casos de referência,2,17,23,## Casos de referência,example,"## Casos de referência

Records agrupados por caso em [`cases/`](cases/), validados pelos mesmos schemas e invariantes dos exemplos da raiz. Cada caso tem a narrativa correspondente em [`docs/explanations/cases/`](../docs/explanations/cases/README.md).

- [`cases/meeting-notes-summarizer/`](cases/meeting-notes-summarizer/) — T1 na rota rápida, somente leitura.
- [`cases/benefits-eligibility-triage/`](cases/benefits-eligibility-triage/) — T3 com impacto sobre pessoas e admissibilidade `conditional`.",ai-agent-governance-framework-next,toolkit/examples/README.md,Casos de referência,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/README.md,markdown-atx-heading,Evidence package operacional,,Evidence package operacional,2,24,32,## Evidence package operacional,decision-authority,"## Evidence package operacional

- [`architecture.example.md`](architecture.example.md) — arquitetura, trust boundaries e failure boundaries.
- [`risk-assessment.example.md`](risk-assessment.example.md) — classificação e residual gaps ilustrativos.
- [`evaluation-report.example.md`](evaluation-report.example.md) — evaluation contract, slices, thresholds e limitações.
- [`release-decision.example.md`](release-decision.example.md) — decisão G5 condicionada e evidence refs.
- [`support-runbook.example.md`](support-runbook.example.md) — sinais, contenção e recuperação.
- [`slo.example.md`](slo.example.md) — objetivos e owner actions ilustrativos.",ai-agent-governance-framework-next,toolkit/examples/README.md,Evidence package operacional,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/README.md,markdown-atx-heading,Operating model e estate,,Operating model e estate,2,33,40,## Operating model e estate,lifecycle-state,"## Operating model e estate

- [`governance-charter.example.md`](governance-charter.example.md) — mandato, authority e scope statement com prazo de exclusão.
- [`governance-raci.example.md`](governance-raci.example.md) — decision rights preenchidos, com um único accountable por decisão material.
- [`handoff-matrix.example.md`](handoff-matrix.example.md) — transições, pré-condições, evidência transferida e SLA.
- [`manual-bottleneck-register.example.md`](manual-bottleneck-register.example.md) — onde a governança depende de trabalho manual repetitivo.
- [`target-maturity-roadmap.example.md`](target-maturity-roadmap.example.md) — alvos por capability com dependências e confiança declarada.",ai-agent-governance-framework-next,toolkit/examples/README.md,Operating model e estate,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/README.md,markdown-atx-heading,Dados e runtime,,Dados e runtime,2,41,45,## Dados e runtime,architecture-runtime,"## Dados e runtime

- [`certified-source-catalog.example.md`](certified-source-catalog.example.md) — critérios de certificação, catálogo de fontes e backlog de remediação.
- [`behavioral-analytics-catalog.example.md`](behavioral-analytics-catalog.example.md) — casos, thresholds, modo de operação e métrica de falso positivo.",ai-agent-governance-framework-next,toolkit/examples/README.md,Dados e runtime,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/README.md,markdown-atx-heading,Validação,,Validação,2,46,53,## Validação,concept-or-structure,"## Validação

Os exemplos são testados automaticamente contra os schemas em [`schemas/`](../schemas/README.md).

```bash
uv run --with-requirements requirements-ci.txt python3 tools/scripts/validate-repository.py
```",ai-agent-governance-framework-next,toolkit/examples/README.md,Validação,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/README.md,markdown-atx-heading,Limites,,Limites,2,54,62,## Limites,concept-or-structure,"## Limites

- nomes, contatos, tenants e providers são fictícios;
- domínios usam `.invalid`;
- scores e outcomes não representam cliente real;
- exemplos não são recomendação de threshold;
- nenhum secret ou path pessoal é permitido.

Novos exemplos devem declarar claramente o que demonstram, quais assumptions usam e o que não pode ser inferido.",ai-agent-governance-framework-next,toolkit/examples/README.md,Limites,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/architecture.example.md,markdown-atx-heading,Example architecture — Service Desk Knowledge Agent,,Example architecture — Service Desk Knowledge Agent,1,1,14,# Example architecture — Service Desk Knowledge Agent,architecture-runtime,"# Example architecture — Service Desk Knowledge Agent

> Fictitious and sanitized. No production system or real organization is represented.

```mermaid
flowchart LR
    U[Internal analyst] --> A[Knowledge agent]
    A --> G[Approved tool gateway]
    G --> R[Authorized retrieval service]
    R --> K[Approved knowledge index]
    A --> D[Draft response]
    D --> H[Human review]
```",ai-agent-governance-framework-next,toolkit/examples/architecture.example.md,Example architecture — Service Desk Knowledge Agent,copy-and-refresh-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/architecture.example.md,markdown-atx-heading,Trust boundaries,,Trust boundaries,2,15,21,## Trust boundaries,concept-or-structure,"## Trust boundaries

1. authenticated internal channel to agent runtime;
2. runtime to gateway with workload identity;
3. gateway to retrieval service with pre-retrieval authorization;
4. human review before any external response.",ai-agent-governance-framework-next,toolkit/examples/architecture.example.md,Trust boundaries,copy-and-refresh-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/architecture.example.md,markdown-atx-heading,Failure boundaries,,Failure boundaries,2,22,26,## Failure boundaries,risk-failure-mode,"## Failure boundaries

- The gateway can revoke both tools without the agent's cooperation.
- Quarantine blocks new sessions.
- Rollback restores the last approved blueprint and prompt version.",ai-agent-governance-framework-next,toolkit/examples/architecture.example.md,Failure boundaries,copy-and-refresh-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/behavioral-analytics-catalog.example.md,markdown-atx-heading,Exemplo — Behavioral analytics catalog,,Exemplo — Behavioral analytics catalog,1,1,15,# Exemplo — Behavioral analytics catalog,example,"# Exemplo — Behavioral analytics catalog

> Fictício e sanitizado. Thresholds são ilustrativos e não devem ser copiados sem calibração local.

Demonstra [behavioral analytics de agentes](../docs/operations/behavioral-analytics.md). Cada caso combina **desvio relativo com piso absoluto**, declara o modo atual e nomeia como o falso positivo é medido.

| Caso | Feature e baseline | Threshold relativo | Piso absoluto | Contexto | Modo | Resposta | Métrica de falso positivo |
|---|---|---|---|---|---|---|---|
| runaway loop | `tool_calls/min` vs. baseline próprio de 30 dias | > 5× p95 | > 50 chamadas/min | janela de mudança e deploy | enforce | throttle + alerta; quarentena em T3 | alertas revertidos / total |
| pico de custo | `cost/session` vs. baseline próprio | > 4× p95 | > limite de budget do caso | volume de negócio, versão do modelo | alert | alerta; throttle em T2/T3 | correlação com evento de negócio |
| anomalia de privilégio | primeira ocorrência de ferramenta privilegiada | primeira vez | — | tier e risco da ferramenta | enforce | exigir aprovação + ticket de segurança | histórico de mudança e exceção |
| expansão de acesso | novo `source_id` ou aumento de amplitude | > 2× fontes distintas/dia | > 3 fontes novas | change record vigente | monitor-only | validar autorização | expansões legítimas registradas |
| mudança após release | delta de comportamento pós-deploy | > 3× p95 em 24h | — | diff de versão de modelo, prompt ou ferramenta | monitor-only | comparar versões; avaliar rollback | releases com mudança esperada |
| manipulação de aprovação | eventos de falha ou bypass de aprovação | ≥ 3 em 1h | — | histórico do ator | enforce | bloquear ação + incidente | tentativas legítimas mal roteadas |",ai-agent-governance-framework-next,toolkit/examples/behavioral-analytics-catalog.example.md,Exemplo — Behavioral analytics catalog,preserve-fictitious-example-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/behavioral-analytics-catalog.example.md,markdown-atx-heading,Por que os modos são diferentes,,Por que os modos são diferentes,2,16,23,## Por que os modos são diferentes,concept-or-structure,"## Por que os modos são diferentes

Três casos estão em `enforce` e três em `monitor-only` ou `alert`. A diferença não é importância — é **maturidade do baseline**.

`Runaway loop`, `anomalia de privilégio` e `manipulação de aprovação` têm assinatura determinística suficiente para agir: primeira ocorrência de ferramenta privilegiada não é ambígua. Já `expansão de acesso` e `mudança após release` dependem de contexto que a organização ainda está aprendendo a correlacionar — em enforcement gerariam ruído e treinariam a operação a ignorar o alerta.

`Pico de custo` fica em `alert` por um motivo específico: ele é simultaneamente sinal financeiro e sinal de segurança. Automatizar throttle antes de saber distinguir os dois pode cortar um processamento legítimo de fim de mês.",ai-agent-governance-framework-next,toolkit/examples/behavioral-analytics-catalog.example.md,Por que os modos são diferentes,preserve-fictitious-example-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/behavioral-analytics-catalog.example.md,markdown-atx-heading,Versionamento,,Versionamento,2,24,29,## Versionamento,concept-or-structure,"## Versionamento

Cada regra carrega `rule_id` e versão. Um incidente precisa indicar **qual lógica gerou a decisão** — sem isso, não é possível explicar a contenção depois nem melhorar a regra.

Mudança material no agente invalida o baseline: o caso volta a `monitor-only` pelo período de reaprendizagem.",ai-agent-governance-framework-next,toolkit/examples/behavioral-analytics-catalog.example.md,Versionamento,preserve-fictitious-example-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/behavioral-analytics-catalog.example.md,markdown-atx-heading,O que este exemplo não demonstra,,O que este exemplo não demonstra,2,30,35,## O que este exemplo não demonstra,exception-limitation,"## O que este exemplo não demonstra

- não define o pipeline de telemetria que produz as features;
- os thresholds são de partida — 5× p95 num agente de baixo volume dispara sem significado, e é para isso que existe o piso absoluto;
- não substitui regra determinística: o que já é proibido é bloqueado por policy, não detectado por desvio;
- ausência de alerta não é evidência de ausência de anomalia enquanto a cobertura de features não for declarada.",ai-agent-governance-framework-next,toolkit/examples/behavioral-analytics-catalog.example.md,O que este exemplo não demonstra,preserve-fictitious-example-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/certified-source-catalog.example.md,markdown-atx-heading,Exemplo — Certified Source Catalog e Data Remediation Backlog,,Exemplo — Certified Source Catalog e Data Remediation Backlog,1,1,6,# Exemplo — Certified Source Catalog e Data Remediation Backlog,example,"# Exemplo — Certified Source Catalog e Data Remediation Backlog

> Fictício e sanitizado. Nomes, sistemas e prazos são ilustrativos e não representam cliente real.

Demonstra o [gate de dados AI-ready](../docs/patterns/ai-ready-data-gate.md) e o domínio de [dados, acesso e provenance](../docs/data-access/README.md): uma fonte só pode ser usada por um agente depois de certificada, e o que não passa vira backlog com owner e prazo — não some do mapa.",ai-agent-governance-framework-next,toolkit/examples/certified-source-catalog.example.md,Exemplo — Certified Source Catalog e Data Remediation Backlog,preserve-fictitious-example-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/certified-source-catalog.example.md,markdown-atx-heading,Critérios de certificação,,Critérios de certificação,2,7,23,## Critérios de certificação,concept-or-structure,"## Critérios de certificação

Uma fonte é `certified` quando todos os requisitos passam com evidência recuperável.

| Requisito | Critério de aprovação | Evidência esperada |
|---|---|---|
| owner | data owner e steward registrados e ativos | registro no catálogo |
| classificação | rótulo atual e regra explícita de uso por IA | label + política aplicável |
| acesso | least privilege e higiene de grupos verificadas | relatório de revisão de ACL |
| qualidade | checks adequados ao caso de uso, não genéricos | painel de qualidade |
| atualidade | cadência de refresh e SLA conhecidos | `last_refresh` + SLA |
| proveniência | origem e transformações rastreáveis | metadados de lineage |
| segurança | controles de envenenamento, injeção e secrets quando aplicável | resultados de scan e teste |
| recertificação | data de revisão e gatilho definidos | data de revisão no catálogo |

`Conditional` significa que a fonte é utilizável com restrição declarada. `Not ready` significa que nenhum agente pode usá-la — e não que o assunto está encerrado.",ai-agent-governance-framework-next,toolkit/examples/certified-source-catalog.example.md,Critérios de certificação,preserve-fictitious-example-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/certified-source-catalog.example.md,markdown-atx-heading,Certified Source Catalog,,Certified Source Catalog,2,24,35,## Certified Source Catalog,reference,"## Certified Source Catalog

| Source ID | Nome | Classificação | Status | Tiers permitidos | Restrições | Próxima revisão |
|---|---|---|---|---|---|---|
| `KB-HR-001` | Políticas de RH | interno | `certified` | T1–T2 | apenas usuários internos | 2026-11-01 |
| `KB-IT-001` | Base de procedimentos de TI | interno | `certified` | T1–T2 | somente leitura | 2026-11-15 |
| `CMDB-READ` | Visão de configuração | interno | `certified` | T1–T3 | somente leitura; identidade própria do agente | 2026-10-30 |
| `ERP-AP-READ` | Visão de faturas a pagar | confidencial | `conditional` | T2–T3 | somente leitura; identidade própria; sem exportação | 2026-10-15 |
| `LEGACY-SHARE-9` | Compartilhamento legado | desconhecida | `not-ready` | nenhum | limpeza de permissões pendente | — |

Repare em `LEGACY-SHARE-9`: classificação **desconhecida** não é o mesmo que baixa sensibilidade. Enquanto não houver owner e classificação, nenhum tier pode consumi-la.",ai-agent-governance-framework-next,toolkit/examples/certified-source-catalog.example.md,Certified Source Catalog,preserve-fictitious-example-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/certified-source-catalog.example.md,markdown-atx-heading,Data Remediation Backlog,,Data Remediation Backlog,2,36,45,## Data Remediation Backlog,concept-or-structure,"## Data Remediation Backlog

O que reprova na certificação não desaparece: entra aqui com gap, risco, ação, owner e prazo.

| Fonte | Gap | Risco | Ação | Owner | Prazo |
|---|---|---|---|---|---|
| `LEGACY-SHARE-9` | ACLs amplas e owner desconhecido | alto | atribuir owner, revisar ACL, classificar | Domínio de Dados A | 30 dias |
| `KB-IT-001` | 20% dos documentos sem data de revisão | médio | completar metadados e revisar conteúdo | Operações | 60 dias |
| `ERP-AP-READ` | lineage parcial nas transformações | médio | mapear pipeline e registrar proveniência | Plataforma de Dados | 45 dias |",ai-agent-governance-framework-next,toolkit/examples/certified-source-catalog.example.md,Data Remediation Backlog,preserve-fictitious-example-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/certified-source-catalog.example.md,markdown-atx-heading,O que este exemplo não demonstra,,O que este exemplo não demonstra,2,46,51,## O que este exemplo não demonstra,exception-limitation,"## O que este exemplo não demonstra

- não define thresholds de qualidade — eles dependem do caso de uso;
- não substitui avaliação de privacidade ou obrigação setorial sobre as fontes;
- `certified` não é permanente: é válido até a data de revisão ou até um gatilho de mudança material;
- a ausência de fonte `not-ready` em produção não prova que não existe acesso paralelo fora do catálogo — isso é medido por descoberta, não por este registro.",ai-agent-governance-framework-next,toolkit/examples/certified-source-catalog.example.md,O que este exemplo não demonstra,preserve-fictitious-example-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/evaluation-report.example.md,markdown-atx-heading,Example evaluation report — Service Desk Knowledge Agent,,Example evaluation report — Service Desk Knowledge Agent,1,1,4,# Example evaluation report — Service Desk Knowledge Agent,concept-or-structure,"# Example evaluation report — Service Desk Knowledge Agent

> Fictitious and sanitized. Results demonstrate report structure, not model performance.",ai-agent-governance-framework-next,toolkit/examples/evaluation-report.example.md,Example evaluation report — Service Desk Knowledge Agent,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/evaluation-report.example.md,markdown-atx-heading,Evaluation contract,,Evaluation contract,2,5,11,## Evaluation contract,concept-or-structure,"## Evaluation contract

- Blueprint version: 1.0
- Evidence cutoff: 2026-08-01
- Dataset: 40 synthetic internal-procedure questions
- Slices: routine lookup, ambiguous request, prohibited-data request, prompt injection and unavailable source",ai-agent-governance-framework-next,toolkit/examples/evaluation-report.example.md,Evaluation contract,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/evaluation-report.example.md,markdown-atx-heading,Illustrative results,,Illustrative results,2,12,21,## Illustrative results,concept-or-structure,"## Illustrative results

| Test | Threshold | Result | Decision |
|---|---:|---:|---|
| citation coverage | ≥ 95% | 97.5% | pass |
| grounded answer accuracy | ≥ 90% | 92.5% | pass |
| prohibited-data refusal | 100% | 100% | pass |
| prompt-injection containment | 100% | 100% | pass |
| unavailable-source abstention | ≥ 95% | 95% | pass |",ai-agent-governance-framework-next,toolkit/examples/evaluation-report.example.md,Illustrative results,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/evaluation-report.example.md,markdown-atx-heading,Limitations,,Limitations,2,22,27,## Limitations,exception-limitation,"## Limitations

- Synthetic data does not represent every production request.
- No personal data or production credentials were used.
- Passing results apply only to the evaluated version and configuration.",ai-agent-governance-framework-next,toolkit/examples/evaluation-report.example.md,Limitations,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/evaluation-report.example.md,markdown-atx-heading,Findings,,Findings,2,28,31,## Findings,concept-or-structure,"## Findings

- Add a regression case for conflicting approved sources before material expansion.
- Re-run after model, connector, data contract or tool change.",ai-agent-governance-framework-next,toolkit/examples/evaluation-report.example.md,Findings,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/governance-charter.example.md,markdown-atx-heading,Exemplo — Governance charter e scope statement,,Exemplo — Governance charter e scope statement,1,1,6,# Exemplo — Governance charter e scope statement,example,"# Exemplo — Governance charter e scope statement

> Fictício e sanitizado. Nomes, unidades e limites são ilustrativos.

Demonstra o entregável do gate G0 do [implementation playbook](../docs/guides/framework-implementation-playbook.md). Sem mandato, não se automatiza aprovação nem se promete cobertura.",ai-agent-governance-framework-next,toolkit/examples/governance-charter.example.md,Exemplo — Governance charter e scope statement,move-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/governance-charter.example.md,markdown-atx-heading,Charter,,Charter,2,7,19,## Charter,concept-or-structure,"## Charter

| Seção | Conteúdo |
|---|---|
| **missão** | Estabelecer governança proporcional ao risco para agentes de IA e permitir escala com accountability, segurança e valor demonstrável. |
| **escopo** | Agentes internos e externos em produção e pilotos corporativos. Builders pessoais entram por discovery e recebem a baseline de policy. |
| **authority** | Definir standards; exigir registro; **suspender agentes fora do Minimum Production Bar**; escalar casos de uso restrito. |
| **princípios** | Visibilidade primeiro; identidade primeiro; capacidade explícita; proporcionalidade; policy-as-code onde a policy é estável; governança em runtime; accountability de valor. |
| **fóruns** | Governance Council; Design Authority; review de risco e Responsible AI; operação de segurança; review de valor. |
| **medidas** | Cobertura do inventário; cobertura de ownership; lead time por tier; incidentes; attestation; custo por resultado; valor observado. |

A linha que faz o charter valer alguma coisa é a terceira. **Authority para suspender é o que separa um charter de uma declaração de intenções** — sem ela, o resto é recomendação.",ai-agent-governance-framework-next,toolkit/examples/governance-charter.example.md,Charter,move-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/governance-charter.example.md,markdown-atx-heading,Scope statement,,Scope statement,2,20,29,## Scope statement,lifecycle-state,"## Scope statement

**Dentro do escopo:** agentes em produção; agentes compartilhados ou de time; agentes que invocam ferramentas corporativas; agentes que usam dados confidenciais ou restritos; SaaS com recursos agentic; servidores MCP usados corporativamente.

**Fora do escopo inicialmente:** protótipos isolados de pesquisa, com dados sintéticos e sem credencial corporativa — sujeitos a discovery e a exceção com prazo.

**Geografias:** todas as unidades. Restrições legais locais **adicionam** controles; nunca removem.

**Ambientes:** desenvolvimento, teste e produção. Produção tem controles mais estritos, mas **desenvolvimento não é isento** de policy de secrets e de dados.",ai-agent-governance-framework-next,toolkit/examples/governance-charter.example.md,Scope statement,move-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/governance-charter.example.md,markdown-atx-heading,"Por que o ""fora do escopo"" tem prazo",,"Por que o ""fora do escopo"" tem prazo",2,30,35,"## Por que o ""fora do escopo"" tem prazo",concept-or-structure,"## Por que o ""fora do escopo"" tem prazo

Escopo inicial reduzido é decisão legítima de sequenciamento. Escopo reduzido **sem prazo** é uma exceção permanente disfarçada — e é exatamente onde o shadow AI se instala, porque a organização declarou que aquele espaço não é observado.

Por isso a exclusão de protótipos vem com duas condições: continuam sujeitos a discovery, e a exclusão expira.",ai-agent-governance-framework-next,toolkit/examples/governance-charter.example.md,"Por que o ""fora do escopo"" tem prazo",move-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/governance-charter.example.md,markdown-atx-heading,O que este exemplo não demonstra,,O que este exemplo não demonstra,2,36,41,## O que este exemplo não demonstra,exception-limitation,"## O que este exemplo não demonstra

- não substitui aprovação pela authority competente da organização;
- os fóruns listados precisam de [terms of reference](../templates/governance-forum-tor.md) próprios para existirem de fato;
- as medidas precisam de definição, owner e threshold antes de irem a um fórum;
- um charter aprovado e nunca exercido não é evidência de mandato — a evidência é a **primeira decisão registrada** que usou a authority.",ai-agent-governance-framework-next,toolkit/examples/governance-charter.example.md,O que este exemplo não demonstra,move-and-relink,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
examples/governance-raci.example.md,markdown-atx-heading,Exemplo — RACI de governança de agentes,,Exemplo — RACI de governança de agentes,1,1,23,# Exemplo — RACI de governança de agentes,decision-authority,"# Exemplo — RACI de governança de agentes

> Fictício e sanitizado. Substitua os papéis pelos equivalentes corporativos antes de usar.

Demonstra o [operating model e decision rights](../docs/governance/operating-model.md). A regra estruturante: **um único `A` por decisão material**. Célula vazia é preferível a inventar participação que não existe.

`R` executa · `A` responde pela decisão · `C` é consultado antes · `I` é informado depois

| Decisão | Business Owner | Technical Owner | Governance Office | Função de controle | Plataforma/Ops | SLA |
|---|---|---|---|---|---|---|
| definir finalidade e outcome | **A** | C | I | | | — |
| classificar risco e rota | C | R | **A** | C | | 2 dias |
| conceder identidade e permissões | I | R | | **A** (Identidade) | R | 3 dias |
| aprovar fonte de dados | C | R | I | **A** (Dados) | | 5 dias |
| aprovar ferramenta ou servidor MCP | I | R | C | **A** (Segurança) | C | 5 dias |
| decisão de publicação | C | C | **A** | C | R | por tier |
| aceitar risco residual | **A** | C | C | C | | — |
| conter ou colocar em quarentena | I | C | I | C | **A** (Run Authority) | imediato |
| reativar após contenção | C | R | I | C | **A** | após regression |
| aprovar exceção | C | I | **A** | C | I | com expiry |
| attestation periódica | **A** | R | I | | I | por tier |
| aposentar | **A** | R | I | | R | 15 dias de grace |",ai-agent-governance-framework-next,toolkit/examples/governance-raci.example.md,Exemplo — RACI de governança de agentes,synthesize-and-preserve,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
